Invoice_Id,Branch,City,Category,Unit_Price,Quantity,Date,Time,Payment_Method,Rating,Profit_Margin
5232,XF092,Lake Jackson,Fashion accessories,$29,1,09-10-2020,20:51:00,Credit card,8,0.33
5233,XF005,Fort Worth,Home and lifestyle,$47,3,14-11-2020,17:37:00,Credit card,8,0.48
5234,XF015,Grand Prairie,Fashion accessories,$80,3,20-12-2022,20:16:00,Credit card,9,0.48
5235,XF052,Mansfield,Home and lifestyle,$57,2,05-12-2020,19:53:00,Credit card,4,0.57
5236,XF045,Missouri City,Fashion accessories,$47,1,07-12-2022,18:43:00,Credit card,6,0.48
5237,XF059,Pflugerville,Home and lifestyle,$42,1,25-08-2021,19:50:00,Credit card,4,0.33
5238,XF064,Bedford,Fashion accessories,$73,2,27-12-2022,16:57:00,Credit card,4,0.33
5239,XF069,Rockwall,Home and lifestyle,$25,3,25-10-2022,19:54:00,Credit card,6,0.33
5240,XF051,New Braunfels,Fashion accessories,$19,2,07-11-2022,16:04:00,Credit card,6,0.57
5241,XF002,Dallas,Home and lifestyle,$20,2,23-11-2023,15:41:00,Credit card,7,0.36
5242,XF068,Burleson,Fashion accessories,$82,1,19-08-2021,18:07:00,Credit card,3,0.33
5243,XF022,Mesquite,Home and lifestyle,$49,1,15-10-2021,19:38:00,Credit card,6,0.48
5244,XF043,Baytown,Fashion accessories,$67,1,24-09-2021,18:07:00,Credit card,3,0.48
5245,XF078,Del Rio,Home and lifestyle,$24,2,13-11-2023,15:55:00,Credit card,7,0.33
5246,XF001,Houston,Fashion accessories,$54,3,28-09-2020,17:12:00,Credit card,6,0.36
5247,XF060,DeSoto,Home and lifestyle,$81,1,23-08-2020,15:48:00,Credit card,5,0.33
5248,XF061,Cedar Park,Fashion accessories,$45,3,11-09-2022,16:52:00,Credit card,5,0.33
5249,XF026,Denton,Home and lifestyle,$74,2,06-09-2021,19:02:00,Credit card,7,0.48
5250,XF026,Denton,Fashion accessories,$43,3,25-12-2022,19:14:00,Credit card,7,0.48
5251,XF058,Port Arthur,Home and lifestyle,$62,3,02-08-2023,15:51:00,Credit card,6,0.33
5252,XF068,Burleson,Fashion accessories,$79,1,09-11-2020,17:01:00,Credit card,7,0.33
5253,XF037,League City,Home and lifestyle,$29,3,06-12-2022,17:53:00,Credit card,7,0.48
5254,XF015,Grand Prairie,Fashion accessories,$19,1,23-12-2023,15:48:00,Credit card,6,0.48
5255,XF071,Lufkin,Home and lifestyle,$17,2,21-12-2023,19:37:00,Credit card,5,0.33
5256,XF008,Corpus Christi,Fashion accessories,$82,1,20-12-2023,19:16:00,Credit card,4,0.48
5257,XF053,Conroe,Home and lifestyle,$59,1,15-12-2022,17:47:00,Credit card,6,0.57
5258,XF088,Cleburne,Fashion accessories,$49,2,01-11-2022,17:57:00,Credit card,5,0.33
5259,XF037,League City,Home and lifestyle,$29,2,11-10-2022,18:15:00,Credit card,5,0.48
5260,XF040,Edinburg,Fashion accessories,$32,2,25-08-2021,20:45:00,Credit card,6,0.48
5261,XF078,Del Rio,Home and lifestyle,$63,3,04-11-2022,20:38:00,Credit card,4,0.33
5262,XF019,Pasadena,Fashion accessories,$27,1,24-11-2021,19:25:00,Credit card,3,0.48
5263,XF013,Irving,Home and lifestyle,$51,1,24-11-2022,19:27:00,Credit card,6,0.48
5264,XF059,Pflugerville,Fashion accessories,$75,2,26-11-2020,18:59:00,Credit card,7,0.33
5265,XF093,Angleton,Home and lifestyle,$50,2,19-11-2022,15:02:00,Credit card,7,0.33
5266,XF092,Lake Jackson,Fashion accessories,$15,1,23-11-2021,15:05:00,Credit card,6,0.33
5267,XF018,Frisco,Home and lifestyle,$74,1,18-11-2021,19:22:00,Credit card,5,0.48
5268,XF001,Houston,Fashion accessories,$41,2,15-12-2022,16:27:00,Credit card,3,0.36
5269,XF037,League City,Home and lifestyle,$40,2,25-11-2021,15:54:00,Credit card,5,0.48
5270,XF053,Conroe,Fashion accessories,$47,2,01-12-2022,18:23:00,Credit card,5,0.21
5271,XF061,Cedar Park,Home and lifestyle,$73,1,06-11-2020,16:40:00,Credit card,5,0.33
5272,XF052,Mansfield,Fashion accessories,$42,3,28-12-2021,18:01:00,Credit card,6,0.57
5273,XF010,Laredo,Home and lifestyle,$67,1,03-12-2021,19:00:00,Credit card,3,0.48
5274,XF047,Flower Mound,Fashion accessories,$77,2,25-11-2022,19:41:00,Credit card,6,0.48
5275,XF044,Pharr,Home and lifestyle,$53,3,06-12-2020,17:31:00,Credit card,5,0.48
5276,XF008,Corpus Christi,Fashion accessories,$56,2,23-12-2023,20:14:00,Credit card,5,0.48
5277,XF004,Austin,Home and lifestyle,$42,1,12-12-2020,18:25:00,Credit card,5,0.48
5278,XF062,Galveston,Fashion accessories,$66,2,14-11-2020,17:00:00,Credit card,7,0.33
5279,XF017,McKinney,Home and lifestyle,$85,1,15-12-2022,20:10:00,Credit card,7,0.48
5280,XF028,Odessa,Fashion accessories,$47,1,06-12-2020,19:41:00,Credit card,4,0.48
5281,XF007,Arlington,Home and lifestyle,$28,3,21-11-2023,18:17:00,Credit card,4,0.48
5282,XF041,Mission,Fashion accessories,$37,3,12-11-2020,17:31:00,Ewallet,7,0.48
5283,XF095,Big Spring,Home and lifestyle,$38,1,21-11-2020,15:17:00,Credit card,6,0.33
5284,XF072,Lancaster,Fashion accessories,$38,3,04-12-2022,19:15:00,Credit card,7,0.33
5285,XF060,DeSoto,Home and lifestyle,$50,2,28-12-2020,20:52:00,Credit card,7,0.33
5286,XF071,Lufkin,Fashion accessories,$22,1,11-12-2020,20:25:00,Credit card,4,0.33
5287,XF062,Galveston,Home and lifestyle,$45,3,22-11-2023,20:03:00,Credit card,6,0.33
5288,XF009,Plano,Fashion accessories,$29,1,12-11-2023,16:02:00,Credit card,6,0.48
5289,XF039,Longview,Home and lifestyle,$22,1,06-12-2023,17:14:00,Credit card,5,0.48
5290,XF005,Fort Worth,Fashion accessories,$39,1,01-11-2022,20:05:00,Credit card,5,0.48
5291,XF037,League City,Home and lifestyle,$15,3,30-11-2021,16:28:00,Credit card,7,0.48
5292,XF008,Corpus Christi,Fashion accessories,$31,2,08-11-2022,19:25:00,Credit card,5,0.48
5293,XF063,Georgetown,Home and lifestyle,$47,1,17-11-2022,15:32:00,Credit card,4,0.33
5294,XF036,Allen,Fashion accessories,$24,3,23-12-2020,18:53:00,Credit card,3,0.48
5295,XF040,Edinburg,Home and lifestyle,$71,3,18-12-2022,19:48:00,Credit card,7,0.48
5296,XF048,Harlingen,Fashion accessories,$63,3,29-11-2021,20:52:00,Credit card,5,0.48
5297,XF090,Brownwood,Home and lifestyle,$79,3,16-12-2023,19:24:00,Credit card,6,0.33
5298,XF081,Friendswood,Fashion accessories,$17,3,15-12-2022,18:32:00,Credit card,4,0.33
5299,XF022,Mesquite,Home and lifestyle,$24,2,18-11-2020,19:40:00,Credit card,3,0.48
5300,XF051,New Braunfels,Fashion accessories,$73,3,15-11-2021,18:52:00,Credit card,7,0.57
5301,XF062,Galveston,Home and lifestyle,$30,3,15-12-2023,17:40:00,Credit card,6,0.33
5302,XF083,Farmers Branch,Fashion accessories,$55,2,11-12-2021,18:10:00,Credit card,5,0.33
5303,XF010,Laredo,Home and lifestyle,$83,2,24-11-2023,16:14:00,Credit card,7,0.48
5304,XF088,Cleburne,Fashion accessories,$62,2,28-11-2021,15:12:00,Credit card,3,0.33
5305,XF028,Odessa,Home and lifestyle,$23,1,30-11-2023,18:15:00,Credit card,4,0.48
5306,XF057,Euless,Fashion accessories,$16,1,11-11-2021,18:19:00,Credit card,7,0.33
5307,XF048,Harlingen,Home and lifestyle,$82,2,23-11-2022,19:21:00,Credit card,3,0.48
5308,XF017,McKinney,Fashion accessories,$18,1,23-11-2022,18:31:00,Credit card,6,0.48
5309,XF045,Missouri City,Home and lifestyle,$23,1,17-12-2023,16:20:00,Credit card,5,0.48
5310,XF067,Haltom City,Fashion accessories,$79,2,01-12-2023,17:09:00,Credit card,3,0.33
5311,XF048,Harlingen,Home and lifestyle,$40,1,11-11-2021,18:59:00,Credit card,5,0.48
5312,XF098,Mineral Wells,Fashion accessories,$71,1,11-12-2020,15:09:00,Credit card,4,0.18
5313,XF037,League City,Home and lifestyle,$79,1,26-11-2022,18:23:00,Credit card,6,0.48
5314,XF100,Canyon,Fashion accessories,$25,2,15-11-2023,17:04:00,Credit card,5,0.18
5315,XF001,Houston,Home and lifestyle,$22,2,08-12-2023,15:17:00,Credit card,5,0.36
5316,XF060,DeSoto,Fashion accessories,$34,3,15-11-2023,20:17:00,Credit card,6,0.33
5317,XF053,Conroe,Home and lifestyle,$15,2,26-12-2023,15:12:00,Credit card,3,0.57
5318,XF048,Harlingen,Fashion accessories,$56,2,07-11-2020,17:19:00,Credit card,5,0.48
5319,XF036,Allen,Home and lifestyle,$60,1,02-12-2022,19:21:00,Credit card,4,0.48
5320,XF030,Richardson,Fashion accessories,$71,1,12-11-2021,16:02:00,Credit card,5,0.48
5321,XF026,Denton,Home and lifestyle,$81,1,10-12-2022,18:35:00,Credit card,3,0.48
5322,XF090,Brownwood,Fashion accessories,$28,2,22-12-2020,20:16:00,Credit card,6,0.33
5323,XF042,Bryan,Home and lifestyle,$81,1,23-11-2023,19:31:00,Credit card,4,0.48
5324,XF064,Bedford,Fashion accessories,$15,1,09-11-2020,18:13:00,Credit card,4,0.33
5325,XF045,Missouri City,Home and lifestyle,$31,3,29-12-2020,16:20:00,Credit card,5,0.48
5326,XF043,Baytown,Fashion accessories,$41,2,18-12-2022,17:23:00,Credit card,7,0.48
5327,XF045,Missouri City,Home and lifestyle,$20,1,18-12-2021,15:51:00,Credit card,5,0.48
5328,XF058,Port Arthur,Fashion accessories,$51,3,13-12-2020,16:14:00,Credit card,7,0.33
5329,XF024,Carrollton,Home and lifestyle,$63,2,29-12-2020,15:55:00,Credit card,5,0.48
5330,XF028,Odessa,Fashion accessories,$59,2,28-12-2021,19:46:00,Credit card,7,0.48
5331,XF028,Odessa,Home and lifestyle,$75,3,16-11-2023,18:17:00,Credit card,3,0.48
5332,XF049,North Richland Hills,Fashion accessories,$71,3,14-12-2021,17:59:00,Credit card,3,0.48
5333,XF037,League City,Home and lifestyle,$79,2,12-12-2020,17:32:00,Credit card,4,0.48
5334,XF061,Cedar Park,Fashion accessories,$60,2,24-11-2023,15:32:00,Credit card,5,0.33
5335,XF062,Galveston,Home and lifestyle,$85,3,08-11-2022,17:26:00,Credit card,7,0.33
5336,XF023,Midland,Fashion accessories,$31,1,07-12-2023,15:40:00,Credit card,6,0.48
5337,XF033,Pearland,Home and lifestyle,$61,1,29-11-2023,20:18:00,Credit card,3,0.48
5338,XF021,McAllen,Fashion accessories,$28,1,24-11-2022,19:22:00,Credit card,6,0.48
5339,XF096,Eagle Pass,Home and lifestyle,$54,1,26-12-2022,15:17:00,Credit card,4,0.18
5340,XF006,El Paso,Fashion accessories,$57,2,10-11-2020,15:58:00,Credit card,6,0.48
5341,XF094,Alamo,Home and lifestyle,$36,2,29-12-2021,19:22:00,Credit card,4,0.33
5342,XF070,Hurst,Fashion accessories,$83,2,22-12-2023,17:22:00,Credit card,5,0.33
5343,XF063,Georgetown,Home and lifestyle,$42,1,04-11-2020,19:46:00,Credit card,5,0.33
5344,XF013,Irving,Fashion accessories,$53,2,02-12-2020,15:39:00,Credit card,3,0.48
5345,XF012,Garland,Home and lifestyle,$27,3,17-12-2023,20:47:00,Credit card,7,0.48
5346,XF039,Longview,Fashion accessories,$43,2,08-12-2021,20:46:00,Credit card,5,0.48
5347,XF066,Grapevine,Home and lifestyle,$57,2,25-11-2020,20:18:00,Credit card,3,0.33
5348,XF019,Pasadena,Fashion accessories,$63,3,10-12-2021,16:50:00,Credit card,4,0.48
5349,XF066,Grapevine,Home and lifestyle,$18,3,05-11-2022,16:22:00,Credit card,6,0.33
5350,XF028,Odessa,Fashion accessories,$62,2,16-12-2023,20:10:00,Credit card,6,0.48
5351,XF088,Cleburne,Home and lifestyle,$20,2,28-11-2022,16:08:00,Credit card,3,0.33
5352,XF048,Harlingen,Fashion accessories,$53,2,07-11-2022,18:34:00,Credit card,5,0.48
5353,XF092,Lake Jackson,Home and lifestyle,$73,1,27-11-2021,15:19:00,Credit card,6,0.33
5354,XF002,Dallas,Fashion accessories,$84,3,02-12-2022,20:50:00,Credit card,5,0.36
5355,XF009,Plano,Home and lifestyle,$82,3,11-12-2021,16:42:00,Credit card,5,0.48
5356,XF012,Garland,Fashion accessories,$29,2,02-12-2023,19:34:00,Credit card,3,0.48
5357,XF053,Conroe,Home and lifestyle,$71,2,29-12-2022,20:13:00,Credit card,4,0.57
5358,XF067,Haltom City,Fashion accessories,$55,2,07-12-2021,16:56:00,Credit card,7,0.33
5359,XF098,Mineral Wells,Home and lifestyle,$33,2,28-12-2020,16:13:00,Credit card,4,0.18
5360,XF041,Mission,Fashion accessories,$50,2,18-12-2020,20:05:00,Ewallet,6,0.48
5361,XF096,Eagle Pass,Home and lifestyle,$44,1,14-12-2021,20:23:00,Credit card,6,0.18
5362,XF053,Conroe,Fashion accessories,$61,2,02-11-2022,15:50:00,Credit card,5,0.21
5363,XF042,Bryan,Home and lifestyle,$23,2,18-11-2022,17:21:00,Credit card,4,0.48
5364,XF080,Nacogdoches,Fashion accessories,$62,1,18-12-2020,17:23:00,Credit card,5,0.33
5365,XF011,Lubbock,Home and lifestyle,$80,3,12-11-2023,18:49:00,Credit card,6,0.48
5366,XF010,Laredo,Fashion accessories,$48,2,18-11-2023,20:55:00,Credit card,7,0.48
5367,XF017,McKinney,Home and lifestyle,$45,3,12-11-2020,19:20:00,Credit card,5,0.48
5368,XF018,Frisco,Fashion accessories,$60,2,06-12-2020,16:46:00,Credit card,6,0.48
5369,XF037,League City,Home and lifestyle,$51,3,30-12-2021,19:30:00,Credit card,4,0.48
5370,XF062,Galveston,Fashion accessories,$31,1,28-12-2021,17:18:00,Credit card,5,0.33
5371,XF009,Plano,Home and lifestyle,$51,1,27-11-2023,20:11:00,Credit card,7,0.48
5372,XF019,Pasadena,Fashion accessories,$37,1,15-11-2023,15:03:00,Credit card,7,0.48
5373,XF040,Edinburg,Home and lifestyle,$70,1,04-11-2023,19:33:00,Credit card,6,0.48
5374,XF033,Pearland,Fashion accessories,$21,1,01-11-2021,20:31:00,Credit card,4,0.48
5375,XF058,Port Arthur,Home and lifestyle,$63,3,02-12-2023,15:36:00,Credit card,7,0.33
5376,XF062,Galveston,Fashion accessories,$45,2,26-11-2020,20:47:00,Credit card,7,0.33
5377,XF078,Del Rio,Home and lifestyle,$46,1,18-11-2023,17:57:00,Credit card,6,0.33
5378,XF007,Arlington,Fashion accessories,$57,3,16-11-2021,20:04:00,Credit card,3,0.48
5379,XF041,Mission,Home and lifestyle,$69,1,13-12-2023,16:18:00,Ewallet,4,0.48
5380,XF059,Pflugerville,Fashion accessories,$44,1,03-11-2022,17:00:00,Credit card,3,0.33
5381,XF019,Pasadena,Home and lifestyle,$82,3,21-12-2023,16:32:00,Credit card,6,0.48
5382,XF004,Austin,Fashion accessories,$20,3,11-11-2020,16:02:00,Credit card,7,0.48
5383,XF047,Flower Mound,Home and lifestyle,$82,2,30-12-2021,17:30:00,Credit card,6,0.48
5384,XF071,Lufkin,Fashion accessories,$54,3,16-11-2021,19:45:00,Credit card,3,0.33
5385,XF098,Mineral Wells,Home and lifestyle,$57,2,16-12-2021,18:59:00,Credit card,5,0.18
5386,XF083,Farmers Branch,Fashion accessories,$25,3,29-12-2023,19:15:00,Credit card,3,0.33
5387,XF042,Bryan,Home and lifestyle,$27,3,20-12-2020,18:30:00,Credit card,4,0.48
5388,XF042,Bryan,Fashion accessories,$65,3,08-12-2022,15:16:00,Credit card,5,0.48
5389,XF072,Lancaster,Home and lifestyle,$29,1,12-12-2020,17:06:00,Credit card,5,0.33
5390,XF051,New Braunfels,Fashion accessories,$81,3,19-11-2022,19:48:00,Credit card,6,0.57
5391,XF095,Big Spring,Home and lifestyle,$39,3,03-11-2023,18:14:00,Credit card,6,0.33
5392,XF030,Richardson,Fashion accessories,$70,2,11-11-2021,17:58:00,Credit card,7,0.48
5393,XF018,Frisco,Home and lifestyle,$57,2,25-11-2021,15:18:00,Credit card,6,0.48
5394,XF036,Allen,Fashion accessories,$25,3,26-12-2022,20:55:00,Credit card,5,0.48
5395,XF090,Brownwood,Home and lifestyle,$69,3,05-11-2021,16:47:00,Credit card,6,0.33
5396,XF008,Corpus Christi,Fashion accessories,$37,3,31-12-2023,15:30:00,Credit card,7,0.48
5397,XF067,Haltom City,Home and lifestyle,$19,3,16-11-2023,17:15:00,Credit card,5,0.33
5398,XF021,McAllen,Fashion accessories,$15,3,13-11-2023,15:10:00,Credit card,5,0.48
5399,XF085,Kerrville,Home and lifestyle,$56,2,05-12-2023,20:41:00,Credit card,4,0.33
5400,XF067,Haltom City,Fashion accessories,$84,3,05-12-2023,16:28:00,Credit card,3,0.33
5401,XF051,New Braunfels,Home and lifestyle,$62,1,23-12-2023,15:38:00,Credit card,3,0.48
5402,XF091,Little Elm,Fashion accessories,$78,3,11-11-2023,20:42:00,Credit card,7,0.33
5403,XF057,Euless,Home and lifestyle,$81,2,05-11-2023,18:57:00,Credit card,7,0.33
5404,XF051,New Braunfels,Fashion accessories,$37,1,08-12-2022,20:40:00,Credit card,3,0.57
5405,XF080,Nacogdoches,Home and lifestyle,$42,1,22-12-2022,20:35:00,Credit card,4,0.33
5406,XF020,Killeen,Fashion accessories,$30,2,05-11-2022,16:40:00,Credit card,5,0.48
5407,XF070,Hurst,Home and lifestyle,$43,1,08-12-2023,20:53:00,Credit card,4,0.33
5408,XF013,Irving,Fashion accessories,$29,2,27-12-2021,17:49:00,Credit card,3,0.48
5409,XF037,League City,Home and lifestyle,$40,1,11-12-2021,15:42:00,Credit card,7,0.48
5410,XF080,Nacogdoches,Fashion accessories,$67,2,27-12-2021,16:09:00,Credit card,5,0.33
5411,XF071,Lufkin,Home and lifestyle,$59,1,24-12-2021,20:57:00,Credit card,7,0.33
5412,XF040,Edinburg,Fashion accessories,$66,1,06-11-2020,19:14:00,Credit card,7,0.48
5413,XF048,Harlingen,Home and lifestyle,$48,3,03-11-2022,18:39:00,Credit card,5,0.48
5414,XF047,Flower Mound,Fashion accessories,$42,2,31-12-2022,16:06:00,Credit card,5,0.48
5415,XF060,DeSoto,Home and lifestyle,$24,2,26-11-2023,15:40:00,Credit card,3,0.33
5416,XF002,Dallas,Fashion accessories,$64,3,28-12-2021,15:44:00,Credit card,4,0.36
5417,XF014,Amarillo,Home and lifestyle,$64,2,04-12-2023,19:23:00,Credit card,3,0.48
5418,XF067,Haltom City,Fashion accessories,$75,1,22-12-2022,19:42:00,Credit card,7,0.33
5419,XF026,Denton,Home and lifestyle,$46,2,05-12-2022,15:02:00,Credit card,4,0.48
5420,XF057,Euless,Fashion accessories,$50,3,23-11-2022,18:49:00,Credit card,3,0.33
5421,XF036,Allen,Home and lifestyle,$49,2,01-12-2022,19:31:00,Credit card,7,0.48
5422,XF008,Corpus Christi,Fashion accessories,$82,3,29-12-2023,18:00:00,Credit card,3,0.48
5423,XF062,Galveston,Home and lifestyle,$63,3,06-12-2022,17:18:00,Credit card,3,0.33
5424,XF005,Fort Worth,Fashion accessories,$39,3,10-12-2021,19:41:00,Credit card,3,0.48
5425,XF016,Brownsville,Home and lifestyle,$46,3,29-12-2020,19:10:00,Credit card,3,0.48
5426,XF012,Garland,Fashion accessories,$17,3,08-11-2021,19:26:00,Credit card,7,0.48
5427,XF048,Harlingen,Home and lifestyle,$58,1,01-11-2020,16:17:00,Credit card,4,0.48
5428,XF062,Galveston,Fashion accessories,$65,3,29-12-2020,17:46:00,Credit card,5,0.33
5429,XF090,Brownwood,Home and lifestyle,$60,1,18-11-2023,18:59:00,Credit card,4,0.33
5430,XF030,Richardson,Fashion accessories,$49,2,26-12-2022,20:41:00,Credit card,7,0.48
5431,XF030,Richardson,Home and lifestyle,$31,3,06-11-2020,17:25:00,Credit card,6,0.48
5432,XF012,Garland,Fashion accessories,$21,1,29-11-2020,18:56:00,Credit card,5,0.48
5433,XF027,Abilene,Home and lifestyle,$28,3,17-12-2021,17:33:00,Credit card,7,0.48
5434,XF097,Alice,Fashion accessories,$28,3,27-12-2022,20:19:00,Credit card,7,0.18
5435,XF090,Brownwood,Home and lifestyle,$28,3,18-11-2020,18:23:00,Credit card,4,0.33
5436,XF024,Carrollton,Fashion accessories,$29,1,13-11-2022,17:27:00,Credit card,3,0.48
5437,XF008,Corpus Christi,Home and lifestyle,$72,1,26-11-2020,15:16:00,Credit card,7,0.48
5438,XF044,Pharr,Fashion accessories,$57,1,14-12-2022,19:15:00,Credit card,4,0.48
5439,XF030,Richardson,Home and lifestyle,$78,1,08-12-2021,17:57:00,Credit card,3,0.48
5440,XF022,Mesquite,Fashion accessories,$47,3,06-11-2023,15:06:00,Credit card,6,0.48
5441,XF019,Pasadena,Home and lifestyle,$19,1,03-12-2023,17:02:00,Credit card,5,0.48
5442,XF040,Edinburg,Fashion accessories,$60,2,16-11-2022,16:16:00,Credit card,3,0.48
5443,XF085,Kerrville,Home and lifestyle,$35,2,16-11-2021,16:43:00,Credit card,4,0.33
5444,XF057,Euless,Fashion accessories,$81,2,16-12-2021,16:48:00,Credit card,3,0.33
5445,XF012,Garland,Home and lifestyle,$44,1,28-11-2020,16:55:00,Credit card,6,0.48
5446,XF062,Galveston,Fashion accessories,$43,1,29-12-2020,17:35:00,Credit card,3,0.33
5447,XF066,Grapevine,Home and lifestyle,$40,1,24-11-2020,20:49:00,Credit card,5,0.33
5448,XF096,Eagle Pass,Fashion accessories,$42,3,30-11-2022,16:20:00,Credit card,5,0.18
5449,XF039,Longview,Home and lifestyle,$47,2,21-12-2021,16:08:00,Credit card,4,0.48
5450,XF097,Alice,Fashion accessories,$59,3,17-11-2022,15:20:00,Credit card,6,0.18
5451,XF001,Houston,Home and lifestyle,$80,3,18-12-2020,15:53:00,Credit card,3,0.36
5452,XF017,McKinney,Fashion accessories,$59,3,06-12-2021,16:15:00,Credit card,5,0.48
5453,XF066,Grapevine,Home and lifestyle,$73,3,13-12-2021,15:15:00,Credit card,5,0.33
5454,XF052,Mansfield,Fashion accessories,$20,3,12-12-2020,16:55:00,Credit card,4,0.57
5455,XF070,Hurst,Home and lifestyle,$22,3,05-11-2020,17:50:00,Credit card,7,0.33
5456,XF041,Mission,Fashion accessories,$31,3,12-11-2020,15:55:00,Ewallet,4,0.48
5457,XF068,Burleson,Home and lifestyle,$45,1,20-12-2020,19:49:00,Credit card,7,0.33
5458,XF068,Burleson,Fashion accessories,$42,2,18-12-2021,18:51:00,Credit card,3,0.33
5459,XF047,Flower Mound,Home and lifestyle,$58,3,23-12-2022,15:52:00,Credit card,5,0.48
5460,XF002,Dallas,Fashion accessories,$56,2,04-12-2021,18:57:00,Credit card,7,0.36
5461,XF009,Plano,Home and lifestyle,$84,3,01-11-2021,15:53:00,Credit card,4,0.48
5462,XF042,Bryan,Fashion accessories,$84,1,30-12-2022,17:31:00,Credit card,7,0.48
5463,XF081,Friendswood,Home and lifestyle,$24,3,27-12-2023,17:01:00,Credit card,4,0.33
5464,XF043,Baytown,Fashion accessories,$27,2,17-12-2021,16:44:00,Credit card,4,0.48
5465,XF094,Alamo,Home and lifestyle,$15,2,28-11-2023,15:42:00,Credit card,4,0.33
5466,XF031,Lewisville,Fashion accessories,$36,1,01-11-2020,15:24:00,Credit card,6,0.48
5467,XF097,Alice,Home and lifestyle,$36,3,06-11-2020,17:29:00,Credit card,5,0.18
5468,XF077,Coppell,Fashion accessories,$21,3,09-12-2023,15:03:00,Credit card,6,0.33
5469,XF078,Del Rio,Home and lifestyle,$22,3,02-12-2022,15:01:00,Credit card,5,0.33
5470,XF001,Houston,Fashion accessories,$70,1,26-12-2020,19:47:00,Credit card,7,0.36
5471,XF036,Allen,Home and lifestyle,$61,2,04-11-2021,18:54:00,Credit card,6,0.48
5472,XF008,Corpus Christi,Fashion accessories,$83,2,04-12-2023,19:37:00,Credit card,6,0.48
5473,XF037,League City,Home and lifestyle,$68,3,08-11-2023,20:26:00,Credit card,3,0.48
5474,XF059,Pflugerville,Fashion accessories,$55,1,02-12-2020,18:11:00,Credit card,7,0.33
5475,XF040,Edinburg,Home and lifestyle,$19,2,18-11-2020,16:49:00,Credit card,3,0.48
5476,XF039,Longview,Fashion accessories,$60,1,29-11-2022,15:25:00,Credit card,6,0.48
5477,XF051,New Braunfels,Home and lifestyle,$43,1,10-12-2020,17:57:00,Credit card,3,0.48
5478,XF076,Huntsville,Fashion accessories,$82,2,23-11-2020,20:28:00,Credit card,6,0.33
5479,XF043,Baytown,Home and lifestyle,$43,1,09-12-2021,19:04:00,Credit card,5,0.48
5480,XF041,Mission,Fashion accessories,$53,2,11-12-2020,20:35:00,Ewallet,4,0.48
5481,XF023,Midland,Home and lifestyle,$28,3,09-11-2022,20:14:00,Credit card,6,0.48
5482,XF067,Haltom City,Fashion accessories,$81,1,02-11-2021,15:57:00,Credit card,3,0.33
5483,XF027,Abilene,Home and lifestyle,$29,2,22-12-2023,18:52:00,Credit card,6,0.48
