invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Total_Amount
4913,XF063,Georgetown,Home and lifestyle,50.0,2.0,06-09-2022,17:56:00,Credit card,6.0,0.33,100.0
4914,XF010,Laredo,Fashion accessories,79.0,2.0,06-08-2023,15:58:00,Credit card,5.0,0.48,158.0
4915,XF041,Mission,Home and lifestyle,48.0,1.0,22-08-2023,18:05:00,Cash,4.0,0.48,48.0
4916,XF066,Grapevine,Fashion accessories,75.0,2.0,01-10-2023,15:44:00,Credit card,6.0,0.33,150.0
4917,XF039,Longview,Home and lifestyle,36.0,3.0,30-09-2021,18:44:00,Credit card,7.0,0.48,108.0
4918,XF023,Midland,Fashion accessories,80.0,2.0,10-12-2021,20:25:00,Credit card,8.0,0.48,160.0
4919,XF097,Alice,Home and lifestyle,28.0,2.0,03-08-2023,15:25:00,Credit card,7.0,0.18,56.0
4920,XF042,Bryan,Fashion accessories,73.0,3.0,28-12-2020,19:04:00,Credit card,9.0,0.48,219.0
4921,XF015,Grand Prairie,Home and lifestyle,75.0,2.0,10-10-2020,18:50:00,Credit card,7.0,0.48,150.0
4922,XF066,Grapevine,Fashion accessories,23.0,3.0,17-09-2022,18:19:00,Credit card,5.0,0.33,69.0
4923,XF081,Friendswood,Home and lifestyle,28.0,1.0,04-08-2020,16:35:00,Credit card,6.0,0.33,28.0
4924,XF011,Lubbock,Fashion accessories,72.0,1.0,01-12-2021,18:41:00,Credit card,4.0,0.48,72.0
4925,XF023,Midland,Home and lifestyle,32.0,1.0,15-12-2021,15:31:00,Credit card,4.0,0.48,32.0
4926,XF004,Austin,Fashion accessories,57.0,3.0,21-11-2023,15:10:00,Credit card,7.0,0.48,171.0
4927,XF006,El Paso,Home and lifestyle,47.0,3.0,23-08-2020,17:16:00,Credit card,6.0,0.48,141.0
4928,XF083,Farmers Branch,Fashion accessories,81.0,2.0,28-08-2023,17:39:00,Credit card,8.0,0.33,162.0
4929,XF019,Pasadena,Home and lifestyle,42.0,3.0,17-08-2023,19:47:00,Credit card,9.0,0.48,126.0
4930,XF033,Pearland,Fashion accessories,84.0,1.0,03-12-2022,20:42:00,Credit card,7.0,0.48,84.0
4931,XF008,Corpus Christi,Home and lifestyle,34.0,1.0,13-12-2022,18:09:00,Credit card,8.0,0.48,34.0
4932,XF045,Missouri City,Fashion accessories,83.0,2.0,07-10-2020,16:52:00,Credit card,7.0,0.48,166.0
4933,XF020,Killeen,Home and lifestyle,54.0,1.0,25-11-2021,17:46:00,Credit card,9.0,0.48,54.0
4934,XF040,Edinburg,Fashion accessories,63.0,2.0,02-10-2023,18:47:00,Credit card,7.0,0.48,126.0
4935,XF063,Georgetown,Home and lifestyle,66.0,2.0,17-09-2023,17:53:00,Credit card,6.0,0.33,132.0
4936,XF068,Burleson,Fashion accessories,20.0,1.0,17-10-2021,17:08:00,Credit card,6.0,0.33,20.0
4937,XF047,Flower Mound,Home and lifestyle,27.0,2.0,18-10-2023,19:11:00,Credit card,5.0,0.48,54.0
4938,XF042,Bryan,Fashion accessories,78.0,3.0,07-11-2023,15:09:00,Credit card,9.0,0.48,234.0
4939,XF005,Fort Worth,Home and lifestyle,73.0,2.0,20-11-2023,15:39:00,Credit card,6.0,0.48,146.0
4940,XF034,College Station,Fashion accessories,28.0,3.0,19-10-2023,20:16:00,Credit card,4.0,0.48,84.0
4941,XF096,Eagle Pass,Home and lifestyle,63.0,3.0,01-11-2023,20:04:00,Credit card,6.0,0.18,189.0
4942,XF036,Allen,Fashion accessories,16.0,1.0,02-12-2023,18:58:00,Credit card,8.0,0.48,16.0
4943,XF071,Lufkin,Home and lifestyle,26.0,1.0,16-09-2021,18:19:00,Credit card,9.0,0.33,26.0
4944,XF043,Baytown,Fashion accessories,27.0,3.0,26-10-2021,19:33:00,Credit card,4.0,0.48,81.0
4945,XF001,Houston,Home and lifestyle,83.0,2.0,12-10-2022,19:59:00,Credit card,6.0,0.36,166.0
4946,XF034,College Station,Fashion accessories,70.0,3.0,24-09-2022,15:25:00,Credit card,5.0,0.48,210.0
4947,XF002,Dallas,Home and lifestyle,71.0,3.0,29-10-2023,16:26:00,Credit card,5.0,0.36,213.0
4948,XF034,College Station,Fashion accessories,55.0,2.0,05-08-2021,20:21:00,Credit card,9.0,0.48,110.0
4949,XF026,Denton,Home and lifestyle,20.0,1.0,21-08-2020,15:46:00,Credit card,7.0,0.48,20.0
4950,XF081,Friendswood,Fashion accessories,48.0,1.0,12-12-2022,20:05:00,Credit card,7.0,0.33,48.0
4951,XF005,Fort Worth,Home and lifestyle,41.0,2.0,01-12-2021,16:39:00,Credit card,6.0,0.48,82.0
4952,XF078,Del Rio,Fashion accessories,81.0,3.0,01-10-2022,20:41:00,Credit card,4.0,0.33,243.0
4953,XF045,Missouri City,Home and lifestyle,62.0,1.0,07-11-2021,18:24:00,Credit card,4.0,0.48,62.0
4954,XF069,Rockwall,Fashion accessories,23.0,3.0,31-12-2023,15:54:00,Credit card,8.0,0.33,69.0
4955,XF095,Big Spring,Home and lifestyle,66.0,3.0,31-08-2020,19:03:00,Credit card,8.0,0.33,198.0
4956,XF088,Cleburne,Fashion accessories,63.0,2.0,15-10-2021,18:48:00,Credit card,5.0,0.33,126.0
4957,XF036,Allen,Home and lifestyle,27.0,2.0,18-12-2022,15:34:00,Credit card,9.0,0.48,54.0
4958,XF057,Euless,Fashion accessories,36.0,2.0,20-11-2020,20:25:00,Credit card,7.0,0.33,72.0
4959,XF090,Brownwood,Home and lifestyle,53.0,1.0,25-12-2023,18:12:00,Credit card,6.0,0.33,53.0
4960,XF015,Grand Prairie,Fashion accessories,65.0,1.0,19-12-2023,19:40:00,Credit card,5.0,0.48,65.0
4961,XF071,Lufkin,Home and lifestyle,38.0,2.0,14-08-2023,16:23:00,Credit card,4.0,0.33,76.0
4962,XF016,Brownsville,Fashion accessories,75.0,1.0,15-09-2021,18:30:00,Credit card,7.0,0.48,75.0
4963,XF051,New Braunfels,Home and lifestyle,57.0,2.0,06-10-2023,18:49:00,Credit card,8.0,0.48,114.0
4964,XF040,Edinburg,Fashion accessories,20.0,1.0,12-09-2020,20:19:00,Credit card,8.0,0.48,20.0
4965,XF091,Little Elm,Home and lifestyle,62.0,3.0,13-09-2021,19:20:00,Credit card,4.0,0.33,186.0
4966,XF093,Angleton,Fashion accessories,26.0,1.0,03-09-2020,17:20:00,Credit card,5.0,0.33,26.0
4967,XF044,Pharr,Home and lifestyle,67.0,1.0,06-08-2023,19:29:00,Credit card,8.0,0.48,67.0
4968,XF064,Bedford,Fashion accessories,81.0,2.0,30-09-2020,16:47:00,Credit card,9.0,0.33,162.0
4969,XF024,Carrollton,Home and lifestyle,36.0,3.0,07-10-2023,15:29:00,Credit card,6.0,0.48,108.0
4970,XF070,Hurst,Fashion accessories,70.0,3.0,07-08-2020,20:11:00,Credit card,7.0,0.33,210.0
4971,XF057,Euless,Home and lifestyle,42.0,2.0,07-11-2020,17:47:00,Credit card,9.0,0.33,84.0
4972,XF068,Burleson,Fashion accessories,46.0,1.0,26-11-2021,18:05:00,Credit card,8.0,0.33,46.0
4973,XF061,Cedar Park,Home and lifestyle,76.0,2.0,21-12-2020,18:56:00,Credit card,7.0,0.33,152.0
4974,XF078,Del Rio,Fashion accessories,35.0,3.0,29-10-2020,15:23:00,Credit card,4.0,0.33,105.0
4975,XF049,North Richland Hills,Home and lifestyle,83.0,2.0,02-09-2023,16:42:00,Credit card,4.0,0.48,166.0
4976,XF020,Killeen,Fashion accessories,55.0,2.0,01-10-2021,15:48:00,Credit card,4.0,0.48,110.0
4977,XF090,Brownwood,Home and lifestyle,41.0,3.0,01-12-2021,15:57:00,Credit card,7.0,0.33,123.0
4978,XF078,Del Rio,Fashion accessories,72.0,1.0,20-08-2022,18:46:00,Credit card,9.0,0.33,72.0
4979,XF028,Odessa,Home and lifestyle,65.0,2.0,13-08-2021,20:12:00,Credit card,5.0,0.48,130.0
4980,XF058,Port Arthur,Fashion accessories,35.0,1.0,20-09-2020,18:10:00,Credit card,5.0,0.33,35.0
4981,XF017,McKinney,Home and lifestyle,58.0,3.0,06-11-2021,15:05:00,Credit card,8.0,0.48,174.0
4982,XF001,Houston,Fashion accessories,67.0,1.0,24-12-2023,20:40:00,Credit card,8.0,0.36,67.0
4983,XF037,League City,Home and lifestyle,56.0,1.0,28-09-2023,16:59:00,Credit card,9.0,0.48,56.0
4984,XF017,McKinney,Fashion accessories,67.0,3.0,30-11-2023,20:21:00,Credit card,4.0,0.48,201.0
4985,XF024,Carrollton,Home and lifestyle,79.0,1.0,22-09-2021,17:21:00,Credit card,6.0,0.48,79.0
4986,XF083,Farmers Branch,Fashion accessories,43.0,3.0,05-10-2020,19:05:00,Credit card,8.0,0.33,129.0
4987,XF052,Mansfield,Home and lifestyle,61.0,1.0,31-10-2023,15:17:00,Credit card,8.0,0.57,61.0
4988,XF059,Pflugerville,Fashion accessories,57.0,3.0,25-09-2022,18:15:00,Credit card,9.0,0.33,171.0
4989,XF098,Mineral Wells,Home and lifestyle,82.0,2.0,27-12-2023,18:35:00,Credit card,9.0,0.18,164.0
4990,XF060,DeSoto,Fashion accessories,62.0,1.0,20-11-2023,15:59:00,Credit card,5.0,0.33,62.0
4991,XF015,Grand Prairie,Home and lifestyle,63.0,2.0,29-11-2023,16:49:00,Credit card,9.0,0.48,126.0
4992,XF059,Pflugerville,Fashion accessories,64.0,3.0,01-10-2021,16:05:00,Credit card,8.0,0.33,192.0
4993,XF017,McKinney,Home and lifestyle,43.0,1.0,20-08-2020,17:51:00,Credit card,6.0,0.48,43.0
4994,XF043,Baytown,Fashion accessories,70.0,3.0,01-12-2020,17:11:00,Credit card,6.0,0.48,210.0
4995,XF009,Plano,Home and lifestyle,39.0,3.0,21-11-2023,19:11:00,Credit card,6.0,0.48,117.0
4996,XF001,Houston,Fashion accessories,70.0,3.0,01-10-2021,17:57:00,Credit card,8.0,0.36,210.0
4997,XF060,DeSoto,Home and lifestyle,19.0,3.0,15-09-2021,17:59:00,Credit card,8.0,0.33,57.0
4998,XF083,Farmers Branch,Fashion accessories,67.0,2.0,17-09-2020,20:35:00,Credit card,5.0,0.33,134.0
4999,XF023,Midland,Home and lifestyle,65.0,2.0,08-12-2023,20:48:00,Credit card,6.0,0.48,130.0
5000,XF052,Mansfield,Fashion accessories,50.0,2.0,21-10-2022,16:17:00,Credit card,7.0,0.57,100.0
5001,XF068,Burleson,Home and lifestyle,29.0,3.0,02-12-2023,19:45:00,Credit card,5.0,0.33,87.0
5002,XF085,Kerrville,Fashion accessories,38.0,3.0,20-08-2022,19:29:00,Credit card,5.0,0.33,114.0
5003,XF051,New Braunfels,Home and lifestyle,84.0,1.0,13-11-2022,18:29:00,Credit card,9.0,0.48,84.0
5004,XF063,Georgetown,Fashion accessories,33.0,1.0,17-12-2023,17:14:00,Credit card,4.0,0.33,33.0
5005,XF072,Lancaster,Home and lifestyle,61.0,3.0,25-08-2020,16:37:00,Credit card,4.0,0.33,183.0
5006,XF031,Lewisville,Fashion accessories,53.0,1.0,20-08-2023,17:39:00,Credit card,5.0,0.48,53.0
5007,XF012,Garland,Home and lifestyle,47.0,3.0,15-08-2021,18:41:00,Credit card,8.0,0.48,141.0
5008,XF069,Rockwall,Fashion accessories,83.0,1.0,15-12-2023,17:08:00,Credit card,9.0,0.33,83.0
5009,XF048,Harlingen,Home and lifestyle,61.0,3.0,02-08-2022,19:48:00,Credit card,4.0,0.48,183.0
5010,XF063,Georgetown,Fashion accessories,26.0,1.0,17-12-2021,19:05:00,Credit card,8.0,0.33,26.0
5011,XF008,Corpus Christi,Home and lifestyle,73.0,3.0,29-09-2023,19:08:00,Credit card,8.0,0.48,219.0
5012,XF052,Mansfield,Fashion accessories,16.0,2.0,06-11-2022,19:16:00,Credit card,4.0,0.57,32.0
5013,XF072,Lancaster,Home and lifestyle,75.0,1.0,28-11-2020,20:57:00,Credit card,9.0,0.33,75.0
5014,XF041,Mission,Fashion accessories,34.0,3.0,26-10-2023,19:44:00,Cash,6.0,0.48,102.0
5015,XF018,Frisco,Home and lifestyle,20.0,1.0,22-09-2021,15:40:00,Credit card,6.0,0.48,20.0
5016,XF023,Midland,Fashion accessories,24.0,3.0,21-08-2022,17:40:00,Credit card,8.0,0.48,72.0
5017,XF007,Arlington,Home and lifestyle,63.0,2.0,04-08-2023,20:57:00,Credit card,5.0,0.48,126.0
5018,XF052,Mansfield,Fashion accessories,29.0,1.0,15-08-2022,19:50:00,Credit card,9.0,0.57,29.0
5019,XF067,Haltom City,Home and lifestyle,79.0,1.0,22-11-2021,19:16:00,Credit card,8.0,0.33,79.0
5020,XF041,Mission,Fashion accessories,21.0,2.0,24-09-2021,19:56:00,Cash,9.0,0.48,42.0
5021,XF096,Eagle Pass,Home and lifestyle,73.0,1.0,14-11-2020,18:11:00,Credit card,8.0,0.18,73.0
5022,XF031,Lewisville,Fashion accessories,30.0,2.0,28-09-2022,20:49:00,Credit card,7.0,0.48,60.0
5023,XF080,Nacogdoches,Home and lifestyle,82.0,1.0,20-10-2022,15:59:00,Credit card,9.0,0.33,82.0
5024,XF041,Mission,Fashion accessories,48.0,1.0,17-10-2022,16:07:00,Cash,9.0,0.48,48.0
5025,XF051,New Braunfels,Home and lifestyle,81.0,3.0,04-10-2021,19:41:00,Credit card,5.0,0.48,243.0
5026,XF095,Big Spring,Fashion accessories,69.0,2.0,04-10-2020,19:49:00,Credit card,5.0,0.33,138.0
5027,XF009,Plano,Home and lifestyle,16.0,3.0,02-08-2020,18:43:00,Credit card,7.0,0.48,48.0
5028,XF019,Pasadena,Fashion accessories,67.0,3.0,07-09-2022,20:57:00,Credit card,6.0,0.48,201.0
5029,XF040,Edinburg,Home and lifestyle,45.0,1.0,08-08-2022,20:29:00,Credit card,4.0,0.48,45.0
5030,XF096,Eagle Pass,Fashion accessories,32.0,3.0,18-09-2022,16:39:00,Credit card,4.0,0.18,96.0
5031,XF040,Edinburg,Home and lifestyle,73.0,1.0,28-08-2022,18:02:00,Credit card,4.0,0.48,73.0
5032,XF058,Port Arthur,Fashion accessories,84.0,2.0,22-11-2023,16:53:00,Credit card,8.0,0.33,168.0
5033,XF081,Friendswood,Home and lifestyle,83.0,1.0,21-10-2023,20:24:00,Credit card,8.0,0.33,83.0
5034,XF010,Laredo,Fashion accessories,16.0,1.0,11-10-2021,15:19:00,Credit card,9.0,0.48,16.0
5035,XF079,La Porte,Home and lifestyle,35.0,2.0,06-11-2022,17:47:00,Credit card,6.0,0.33,70.0
5036,XF044,Pharr,Fashion accessories,35.0,3.0,22-09-2021,17:38:00,Credit card,7.0,0.48,105.0
5037,XF095,Big Spring,Home and lifestyle,49.0,2.0,18-09-2022,15:55:00,Credit card,8.0,0.33,98.0
5038,XF070,Hurst,Fashion accessories,60.0,2.0,03-09-2022,17:14:00,Credit card,5.0,0.33,120.0
5039,XF006,El Paso,Home and lifestyle,82.0,1.0,14-08-2022,19:54:00,Credit card,5.0,0.48,82.0
5040,XF100,Canyon,Fashion accessories,15.0,3.0,14-11-2023,19:01:00,Credit card,7.0,0.18,45.0
5041,XF005,Fort Worth,Home and lifestyle,30.0,1.0,06-10-2022,16:33:00,Credit card,6.0,0.48,30.0
5042,XF002,Dallas,Fashion accessories,67.0,1.0,20-09-2021,15:36:00,Credit card,5.0,0.36,67.0
5043,XF014,Amarillo,Home and lifestyle,50.0,3.0,06-08-2021,20:14:00,Credit card,9.0,0.48,150.0
5044,XF051,New Braunfels,Fashion accessories,68.0,1.0,07-10-2023,19:00:00,Credit card,7.0,0.57,68.0
5045,XF060,DeSoto,Home and lifestyle,19.0,2.0,03-12-2020,18:47:00,Credit card,7.0,0.33,38.0
5046,XF039,Longview,Fashion accessories,15.0,3.0,30-10-2023,18:11:00,Credit card,4.0,0.48,45.0
5047,XF028,Odessa,Home and lifestyle,58.0,3.0,02-09-2021,17:27:00,Credit card,8.0,0.48,174.0
5048,XF006,El Paso,Fashion accessories,83.0,1.0,22-09-2022,18:11:00,Credit card,4.0,0.48,83.0
5049,XF036,Allen,Home and lifestyle,27.0,1.0,28-12-2023,16:18:00,Credit card,9.0,0.48,27.0
5050,XF070,Hurst,Fashion accessories,67.0,2.0,27-11-2022,15:50:00,Credit card,9.0,0.33,134.0
5051,XF078,Del Rio,Home and lifestyle,64.0,2.0,10-09-2022,19:07:00,Credit card,6.0,0.33,128.0
5052,XF033,Pearland,Fashion accessories,49.0,2.0,18-08-2022,17:14:00,Credit card,5.0,0.48,98.0
5053,XF026,Denton,Home and lifestyle,27.0,2.0,30-11-2022,16:09:00,Credit card,5.0,0.48,54.0
5054,XF027,Abilene,Fashion accessories,53.0,3.0,02-10-2021,18:02:00,Credit card,8.0,0.48,159.0
5055,XF072,Lancaster,Home and lifestyle,19.0,2.0,02-09-2020,17:21:00,Credit card,6.0,0.33,38.0
5056,XF033,Pearland,Fashion accessories,26.0,3.0,27-11-2023,19:10:00,Credit card,6.0,0.48,78.0
5057,XF019,Pasadena,Home and lifestyle,29.0,3.0,14-10-2023,18:18:00,Credit card,6.0,0.48,87.0
5058,XF013,Irving,Fashion accessories,68.0,1.0,11-11-2020,16:12:00,Credit card,9.0,0.48,68.0
5059,XF095,Big Spring,Home and lifestyle,25.0,3.0,11-10-2020,17:37:00,Credit card,6.0,0.33,75.0
5060,XF031,Lewisville,Fashion accessories,46.0,2.0,16-10-2022,19:40:00,Credit card,9.0,0.48,92.0
5061,XF068,Burleson,Home and lifestyle,75.0,2.0,28-10-2023,15:32:00,Credit card,6.0,0.33,150.0
5062,XF076,Huntsville,Fashion accessories,19.0,2.0,14-11-2023,20:55:00,Credit card,5.0,0.33,38.0
5063,XF013,Irving,Home and lifestyle,65.0,3.0,09-11-2022,16:03:00,Credit card,9.0,0.48,195.0
5064,XF044,Pharr,Fashion accessories,40.0,2.0,25-10-2020,20:47:00,Credit card,5.0,0.48,80.0
5065,XF098,Mineral Wells,Home and lifestyle,60.0,3.0,17-10-2023,18:42:00,Credit card,9.0,0.18,180.0
5066,XF021,McAllen,Fashion accessories,79.0,2.0,25-10-2021,15:55:00,Credit card,9.0,0.48,158.0
5067,XF020,Killeen,Home and lifestyle,30.0,1.0,31-10-2020,19:13:00,Credit card,9.0,0.48,30.0
5068,XF017,McKinney,Fashion accessories,68.0,3.0,16-10-2022,17:02:00,Credit card,8.0,0.48,204.0
5069,XF031,Lewisville,Home and lifestyle,19.0,2.0,20-08-2022,19:13:00,Credit card,4.0,0.48,38.0
5070,XF044,Pharr,Fashion accessories,68.0,1.0,10-11-2020,17:42:00,Credit card,8.0,0.48,68.0
5071,XF034,College Station,Home and lifestyle,28.0,1.0,06-09-2021,19:26:00,Credit card,6.0,0.48,28.0
5072,XF076,Huntsville,Fashion accessories,49.0,2.0,02-12-2022,16:40:00,Credit card,9.0,0.33,98.0
5073,XF097,Alice,Home and lifestyle,37.0,1.0,29-09-2023,17:03:00,Credit card,5.0,0.18,37.0
5074,XF013,Irving,Fashion accessories,18.0,2.0,22-08-2020,19:00:00,Credit card,9.0,0.48,36.0
5075,XF052,Mansfield,Home and lifestyle,70.0,3.0,26-12-2021,16:55:00,Credit card,8.0,0.57,210.0
5076,XF078,Del Rio,Fashion accessories,70.0,3.0,25-12-2021,16:30:00,Credit card,6.0,0.33,210.0
5077,XF022,Mesquite,Home and lifestyle,47.0,2.0,08-08-2023,19:04:00,Credit card,6.0,0.48,94.0
5078,XF020,Killeen,Fashion accessories,65.0,1.0,03-11-2023,17:53:00,Credit card,8.0,0.48,65.0
5079,XF014,Amarillo,Home and lifestyle,62.0,2.0,30-09-2022,20:20:00,Credit card,4.0,0.48,124.0
5080,XF070,Hurst,Fashion accessories,27.0,2.0,12-11-2023,16:01:00,Credit card,8.0,0.33,54.0
5081,XF006,El Paso,Home and lifestyle,64.0,2.0,21-11-2023,15:56:00,Credit card,5.0,0.48,128.0
5082,XF010,Laredo,Fashion accessories,78.0,2.0,18-08-2023,15:47:00,Credit card,9.0,0.48,156.0
5083,XF063,Georgetown,Home and lifestyle,71.0,2.0,11-11-2021,18:14:00,Credit card,6.0,0.33,142.0
5084,XF049,North Richland Hills,Fashion accessories,83.0,1.0,27-10-2021,19:57:00,Credit card,5.0,0.48,83.0
5085,XF005,Fort Worth,Home and lifestyle,48.0,2.0,10-09-2020,17:44:00,Credit card,8.0,0.48,96.0
5086,XF078,Del Rio,Fashion accessories,69.0,3.0,17-10-2021,16:39:00,Credit card,5.0,0.33,207.0
5087,XF066,Grapevine,Home and lifestyle,37.0,3.0,11-11-2020,19:07:00,Credit card,5.0,0.33,111.0
5088,XF041,Mission,Fashion accessories,17.0,1.0,03-08-2020,15:08:00,Cash,6.0,0.48,17.0
5089,XF092,Lake Jackson,Home and lifestyle,19.0,1.0,21-08-2021,17:02:00,Credit card,9.0,0.33,19.0
5090,XF004,Austin,Fashion accessories,67.0,2.0,30-10-2022,20:10:00,Credit card,6.0,0.48,134.0
5091,XF027,Abilene,Home and lifestyle,66.0,2.0,01-09-2023,19:14:00,Credit card,4.0,0.48,132.0
5092,XF011,Lubbock,Fashion accessories,18.0,1.0,22-09-2020,18:30:00,Credit card,7.0,0.48,18.0
5093,XF020,Killeen,Home and lifestyle,28.0,3.0,04-09-2021,20:16:00,Credit card,7.0,0.48,84.0
5094,XF014,Amarillo,Fashion accessories,28.0,2.0,02-10-2022,20:04:00,Credit card,8.0,0.48,56.0
5095,XF026,Denton,Home and lifestyle,73.0,3.0,30-12-2020,15:17:00,Credit card,9.0,0.48,219.0
5096,XF067,Haltom City,Fashion accessories,51.0,1.0,22-10-2021,18:03:00,Credit card,4.0,0.33,51.0
5097,XF081,Friendswood,Home and lifestyle,59.0,3.0,13-08-2020,16:00:00,Credit card,4.0,0.33,177.0
5098,XF028,Odessa,Fashion accessories,60.0,3.0,04-09-2022,20:09:00,Credit card,5.0,0.48,180.0
5099,XF009,Plano,Home and lifestyle,42.0,2.0,26-10-2023,17:21:00,Credit card,9.0,0.48,84.0
5100,XF071,Lufkin,Fashion accessories,81.0,1.0,08-12-2020,17:36:00,Credit card,7.0,0.33,81.0
5101,XF059,Pflugerville,Home and lifestyle,75.0,1.0,16-10-2023,20:57:00,Credit card,6.0,0.33,75.0
5102,XF062,Galveston,Fashion accessories,64.0,2.0,12-08-2023,15:22:00,Credit card,7.0,0.33,128.0
5103,XF072,Lancaster,Home and lifestyle,45.0,2.0,09-12-2021,16:46:00,Credit card,6.0,0.33,90.0
5104,XF059,Pflugerville,Fashion accessories,42.0,1.0,14-11-2023,15:26:00,Credit card,7.0,0.33,42.0
5105,XF023,Midland,Home and lifestyle,38.0,2.0,21-10-2021,15:52:00,Credit card,8.0,0.48,76.0
5106,XF008,Corpus Christi,Fashion accessories,56.0,1.0,15-08-2023,19:27:00,Credit card,4.0,0.48,56.0
5107,XF093,Angleton,Home and lifestyle,74.0,2.0,21-10-2020,16:38:00,Credit card,6.0,0.33,148.0
5108,XF002,Dallas,Fashion accessories,38.0,1.0,16-09-2021,17:48:00,Credit card,9.0,0.36,38.0
5109,XF094,Alamo,Home and lifestyle,33.0,2.0,18-10-2023,17:57:00,Credit card,5.0,0.33,66.0
5110,XF072,Lancaster,Fashion accessories,33.0,3.0,10-12-2023,16:57:00,Credit card,5.0,0.33,99.0
5111,XF069,Rockwall,Home and lifestyle,62.0,3.0,31-08-2020,17:16:00,Credit card,9.0,0.33,186.0
5112,XF090,Brownwood,Fashion accessories,29.0,1.0,21-09-2021,17:22:00,Credit card,7.0,0.33,29.0
5113,XF023,Midland,Home and lifestyle,29.0,2.0,16-08-2020,18:29:00,Credit card,5.0,0.48,58.0
5114,XF051,New Braunfels,Fashion accessories,36.0,1.0,27-08-2022,20:31:00,Credit card,7.0,0.57,36.0
5115,XF060,DeSoto,Home and lifestyle,65.0,1.0,04-08-2023,17:11:00,Credit card,6.0,0.33,65.0
5116,XF083,Farmers Branch,Fashion accessories,28.0,3.0,14-12-2022,19:44:00,Credit card,7.0,0.33,84.0
5117,XF028,Odessa,Home and lifestyle,71.0,3.0,09-12-2020,18:22:00,Credit card,5.0,0.48,213.0
5118,XF061,Cedar Park,Fashion accessories,19.0,1.0,08-11-2021,19:31:00,Credit card,5.0,0.33,19.0
5119,XF017,McKinney,Home and lifestyle,33.0,1.0,03-12-2022,19:11:00,Credit card,9.0,0.48,33.0
5120,XF047,Flower Mound,Fashion accessories,43.0,1.0,14-08-2023,16:39:00,Credit card,4.0,0.48,43.0
5121,XF093,Angleton,Home and lifestyle,59.0,1.0,06-09-2022,18:19:00,Credit card,7.0,0.33,59.0
5122,XF090,Brownwood,Fashion accessories,30.0,2.0,05-12-2022,15:16:00,Credit card,6.0,0.33,60.0
5123,XF085,Kerrville,Home and lifestyle,62.0,1.0,21-08-2022,19:11:00,Credit card,4.0,0.33,62.0
5124,XF085,Kerrville,Fashion accessories,68.0,1.0,13-08-2020,16:01:00,Credit card,7.0,0.33,68.0
5125,XF034,College Station,Home and lifestyle,38.0,1.0,26-08-2023,15:02:00,Credit card,8.0,0.48,38.0
5126,XF020,Killeen,Fashion accessories,48.0,2.0,28-12-2021,19:16:00,Credit card,5.0,0.48,96.0
5127,XF023,Midland,Home and lifestyle,78.0,1.0,04-12-2021,19:11:00,Credit card,5.0,0.48,78.0
5128,XF076,Huntsville,Fashion accessories,37.0,1.0,09-11-2022,17:09:00,Credit card,6.0,0.33,37.0
5129,XF100,Canyon,Home and lifestyle,61.0,3.0,10-10-2020,20:25:00,Credit card,4.0,0.18,183.0
5130,XF091,Little Elm,Fashion accessories,32.0,3.0,25-12-2021,15:49:00,Credit card,4.0,0.33,96.0
5131,XF088,Cleburne,Home and lifestyle,65.0,1.0,02-11-2022,18:10:00,Credit card,8.0,0.33,65.0
5132,XF026,Denton,Fashion accessories,20.0,2.0,03-10-2021,20:25:00,Credit card,8.0,0.48,40.0
5133,XF072,Lancaster,Home and lifestyle,42.0,1.0,13-11-2022,20:36:00,Credit card,7.0,0.33,42.0
5134,XF096,Eagle Pass,Fashion accessories,54.0,2.0,28-12-2023,19:49:00,Credit card,5.0,0.18,108.0
5135,XF012,Garland,Home and lifestyle,24.0,2.0,21-09-2020,16:43:00,Credit card,7.0,0.48,48.0
5136,XF095,Big Spring,Fashion accessories,38.0,3.0,15-08-2021,15:12:00,Credit card,4.0,0.33,114.0
5137,XF095,Big Spring,Home and lifestyle,22.0,2.0,01-10-2021,20:48:00,Credit card,8.0,0.33,44.0
5138,XF014,Amarillo,Fashion accessories,43.0,3.0,13-10-2023,15:10:00,Credit card,4.0,0.48,129.0
5139,XF081,Friendswood,Home and lifestyle,75.0,3.0,22-11-2022,19:14:00,Credit card,6.0,0.33,225.0
5140,XF052,Mansfield,Fashion accessories,25.0,2.0,09-11-2023,19:36:00,Credit card,5.0,0.57,50.0
5141,XF020,Killeen,Home and lifestyle,35.0,3.0,09-08-2022,19:23:00,Credit card,6.0,0.48,105.0
5142,XF072,Lancaster,Fashion accessories,62.0,2.0,15-11-2023,16:25:00,Credit card,5.0,0.33,124.0
5143,XF012,Garland,Home and lifestyle,62.0,1.0,22-09-2021,18:55:00,Credit card,4.0,0.48,62.0
5144,XF057,Euless,Fashion accessories,20.0,2.0,01-10-2022,19:28:00,Credit card,8.0,0.33,40.0
5145,XF023,Midland,Home and lifestyle,25.0,3.0,14-08-2023,17:02:00,Credit card,9.0,0.48,75.0
5146,XF020,Killeen,Fashion accessories,69.0,3.0,10-10-2021,19:02:00,Credit card,8.0,0.48,207.0
5147,XF006,El Paso,Home and lifestyle,48.0,3.0,19-09-2023,15:30:00,Credit card,5.0,0.48,144.0
5148,XF033,Pearland,Fashion accessories,59.0,3.0,20-08-2022,20:40:00,Credit card,5.0,0.48,177.0
